title,date,comment_count,overall_reaction,class,upvote,medium,downvote,score,url
[問題] 陽明大學和交通大學合併後的校名,Wed Aug 19 21:49:30 2020,48,medium,生活,0.5,0.4791666666666667,0.020833333333333332,47.916666666666664,https://www.ptt.cc/bbs/Hsinchu/M.1597844974.A.798.html
[問題] 請問這家仙草在哪？,Thu Aug 20 14:13:56 2020,24,good,生活,0.5833333333333334,0.4166666666666667,0.0,58.333333333333336,https://www.ptt.cc/bbs/Hsinchu/M.1597904038.A.565.html
[問卷] 抽禮卷~Covid-19與後疫情時期之研究,Thu Aug 20 19:18:08 2020,34,good,生活,0.9705882352941176,0.029411764705882353,0.0,97.05882352941177,https://www.ptt.cc/bbs/Hsinchu/M.1597922290.A.9EA.html
[新聞] 新竹市城隍廟廣場啟用,Tue Aug 18 13:30:54 2020,201,medium,生活,0.3582089552238806,0.43283582089552236,0.208955223880597,14.925373134328359,https://www.ptt.cc/bbs/Hsinchu/M.1597728658.A.FEA.html
[新聞] 全台首例！販售假醫療口罩 陳姓營運長遭,Sun Aug 16 22:42:04 2020,55,medium,生活,0.4727272727272727,0.509090909090909,0.01818181818181818,45.45454545454545,https://www.ptt.cc/bbs/Hsinchu/M.1597588927.A.8B0.html
Re: [問題] 今天早上經國橋是發生什麼事嗎？,Tue Aug 11 14:32:22 2020,83,medium,生活,0.42168674698795183,0.5662650602409639,0.012048192771084338,40.963855421686745,https://www.ptt.cc/bbs/Hsinchu/M.1597127544.A.4FB.html
[問題] 竹北中國醫旁社區,Sat Aug 15 15:31:05 2020,35,medium,生活,0.45714285714285713,0.5428571428571428,0.0,45.714285714285715,https://www.ptt.cc/bbs/Hsinchu/M.1597476667.A.96F.html
[問題] 寶山鄉如何搭公車到培英國中？,Fri Aug 14 19:16:52 2020,105,medium,生活,0.3904761904761905,0.5619047619047619,0.047619047619047616,34.285714285714285,https://www.ptt.cc/bbs/Hsinchu/M.1597403814.A.7DD.html
[問題] 新竹市區推薦古早味香菇肉粥/鹹粥店家,Sat Aug 15 00:22:07 2020,25,good,生活,0.56,0.44,0.0,56.0,https://www.ptt.cc/bbs/Hsinchu/M.1597422130.A.BC9.html
[食記] 饗食天堂新竹大遠百店~自助百匯吃到飽,Sat Aug 15 09:18:31 2020,33,good,生活,0.5454545454545454,0.45454545454545453,0.0,54.54545454545455,https://www.ptt.cc/bbs/Hsinchu/M.1597454313.A.C37.html
Re: [問題] 塞車因應對策,Wed Aug 12 16:28:32 2020,67,medium,生活,0.40298507462686567,0.34328358208955223,0.2537313432835821,14.925373134328359,https://www.ptt.cc/bbs/Hsinchu/M.1597220914.A.D1B.html
Re: [問題] 園區這麼塞車為什麼公車還這麼少?,Wed Aug 12 23:30:10 2020,51,medium,生活,0.3333333333333333,0.6274509803921569,0.0392156862745098,29.41176470588235,https://www.ptt.cc/bbs/Hsinchu/M.1597246212.A.B7E.html
[問題] 在藥局買到的裸裝口罩？,Thu Aug 13 09:01:02 2020,61,good,生活,0.5245901639344263,0.47540983606557374,0.0,52.459016393442624,https://www.ptt.cc/bbs/Hsinchu/M.1597280464.A.1E1.html
[問題] 園區這麼塞車為什麼公車還這麼少?,Wed Aug 12 10:07:18 2020,218,medium,生活,0.29357798165137616,0.6972477064220184,0.009174311926605505,28.440366972477065,https://www.ptt.cc/bbs/Hsinchu/M.1597198040.A.CA2.html
[問題] 塞車因應對策,Wed Aug 12 13:25:47 2020,124,medium,生活,0.3548387096774194,0.5806451612903226,0.06451612903225806,29.032258064516128,https://www.ptt.cc/bbs/Hsinchu/M.1597209951.A.A40.html
[廣宣] 新竹市大神燒肉.夜食（優惠升級又來囉）,Wed Aug 12 20:23:34 2020,172,good,生活,0.872093023255814,0.12790697674418605,0.0,87.20930232558139,https://www.ptt.cc/bbs/Hsinchu/M.1597235016.A.ED3.html
[問題] 今天早上經國橋是發生什麼事嗎？,Tue Aug 11 08:29:47 2020,252,medium,生活,0.31746031746031744,0.6547619047619048,0.027777777777777776,28.96825396825397,https://www.ptt.cc/bbs/Hsinchu/M.1597105789.A.A96.html
[情報] 新竹市區下大雨中,Tue Aug 11 17:46:40 2020,22,good,生活,0.5454545454545454,0.45454545454545453,0.0,54.54545454545455,https://www.ptt.cc/bbs/Hsinchu/M.1597139205.A.4E6.html
[新聞] 新竹市首座環保自然葬園區 明年初啟用、,Wed Aug 12 06:46:22 2020,35,medium,生活,0.42857142857142855,0.5714285714285714,0.0,42.857142857142854,https://www.ptt.cc/bbs/Hsinchu/M.1597185992.A.AAB.html
[新聞] 給永遠的7歲！ 麥當勞「早上7點炸薯條 」,Mon Aug 10 17:28:44 2020,56,good,生活,0.6428571428571429,0.35714285714285715,0.0,64.28571428571429,https://www.ptt.cc/bbs/Hsinchu/M.1597051726.A.C9E.html
[新聞] 竹市公園兒童遊具 不合格率達95.06％,Mon Aug 10 22:17:48 2020,65,medium,生活,0.4,0.5692307692307692,0.03076923076923077,36.92307692307692,https://www.ptt.cc/bbs/Hsinchu/M.1597069074.A.CC2.html
[問題] 新竹學開車,Mon Aug 10 08:06:13 2020,27,medium,生活,0.4444444444444444,0.5185185185185185,0.037037037037037035,40.74074074074074,https://www.ptt.cc/bbs/Hsinchu/M.1597017975.A.402.html
[問題] 新竹/竹北 中醫 治汗皰疹,Sun Aug  9 00:54:14 2020,39,good,生活,0.5128205128205128,0.48717948717948717,0.0,51.282051282051285,https://www.ptt.cc/bbs/Hsinchu/M.1596905656.A.C00.html
[問題] 有賣單片pizza的店,Sun Aug  9 14:37:41 2020,55,medium,生活,0.4727272727272727,0.5272727272727272,0.0,47.27272727272727,https://www.ptt.cc/bbs/Hsinchu/M.1596955063.A.C9C.html
[問題] 晶品城汽車停車場,Sat Aug  8 11:22:32 2020,47,good,生活,0.6382978723404256,0.3617021276595745,0.0,63.829787234042556,https://www.ptt.cc/bbs/Hsinchu/M.1596856954.A.EE4.html
[問題] 建功高中附近的平價美食,Sat Aug  8 12:40:38 2020,116,good,生活,0.6551724137931034,0.33620689655172414,0.008620689655172414,64.65517241379311,https://www.ptt.cc/bbs/Hsinchu/M.1596861640.A.F47.html
[問題] 搬家用的緩衝材跟紙箱哪裡有賣？,Sat Aug  8 15:58:18 2020,25,medium,生活,0.4,0.6,0.0,40.0,https://www.ptt.cc/bbs/Hsinchu/M.1596873500.A.EA0.html
[問題] 請問城隍廟口整修好了嗎？,Thu Aug  6 22:46:17 2020,26,good,生活,0.5769230769230769,0.38461538461538464,0.038461538461538464,53.84615384615385,https://www.ptt.cc/bbs/Hsinchu/M.1596725267.A.145.html
[問題] 68下經國橋的車不怕罰單?,Fri Aug  7 13:27:12 2020,64,medium,生活,0.34375,0.625,0.03125,31.25,https://www.ptt.cc/bbs/Hsinchu/M.1596778034.A.007.html
[新聞] 新竹明星高中成績亮眼 竹女17人考取醫學,Fri Aug  7 17:08:03 2020,27,good,生活,0.6296296296296297,0.37037037037037035,0.0,62.96296296296296,https://www.ptt.cc/bbs/Hsinchu/M.1596791288.A.2DD.html
[問題] 關於慈雲路埔頂二路口(北往南)禁止迴轉,Thu Aug  6 16:04:25 2020,29,medium,生活,0.3448275862068966,0.6551724137931034,0.0,34.48275862068966,https://www.ptt.cc/bbs/Hsinchu/M.1596701079.A.285.html
[問題] (急)請問哪買得到Picaridin成分的防蚊液?,Thu Aug  6 20:16:00 2020,27,medium,生活,0.2962962962962963,0.7037037037037037,0.0,29.62962962962963,https://www.ptt.cc/bbs/Hsinchu/M.1596716162.A.6A3.html
[問題] 新竹火車站及相關交通、購物詢問,Wed Aug  5 11:30:12 2020,33,medium,生活,0.24242424242424243,0.7272727272727273,0.030303030303030304,21.21212121212121,https://www.ptt.cc/bbs/Hsinchu/M.1596598340.A.860.html
[問題] 新竹振道收費,Wed Aug  5 11:34:16 2020,48,medium,生活,0.375,0.5,0.125,25.0,https://www.ptt.cc/bbs/Hsinchu/M.1596598458.A.4CE.html
[感謝]  謝謝昨天禮讓我的兩位機車騎士,Wed Aug  5 20:27:08 2020,93,medium,生活,0.43010752688172044,0.5268817204301075,0.043010752688172046,38.70967741935484,https://www.ptt.cc/bbs/Hsinchu/M.1596630430.A.7D1.html
[問題] 請問口罩有開始漲價了嗎？,Tue Aug  4 16:56:39 2020,76,good,生活,0.6710526315789473,0.32894736842105265,0.0,67.10526315789474,https://www.ptt.cc/bbs/Hsinchu/M.1596531401.A.AA7.html
[情報] 竹市免費公車全面改收費,Wed Aug  5 10:32:24 2020,80,medium,生活,0.425,0.5625,0.0125,41.25,https://www.ptt.cc/bbs/Hsinchu/M.1596594746.A.FE0.html
[問題] 竹北或是新竹的物理治療所？,Tue Aug  4 12:25:06 2020,21,medium,生活,0.47619047619047616,0.5238095238095238,0.0,47.61904761904762,https://www.ptt.cc/bbs/Hsinchu/M.1596515108.A.BFC.html
[問題] 六福村半天遊玩哪些呢？,Sun Aug  2 17:27:45 2020,31,medium,生活,0.41935483870967744,0.5806451612903226,0.0,41.935483870967744,https://www.ptt.cc/bbs/Hsinchu/M.1596360467.A.ED5.html
[心得] 感謝新竹版搬家james2大,Sun Aug  2 22:02:59 2020,26,good,生活,0.8846153846153846,0.11538461538461539,0.0,88.46153846153847,https://www.ptt.cc/bbs/Hsinchu/M.1596376993.A.13F.html
Re: [問題] 關新路附近開一家可不可熟成紅茶如何？,Sun Aug  2 11:27:49 2020,79,medium,生活,0.4430379746835443,0.5316455696202531,0.02531645569620253,41.77215189873418,https://www.ptt.cc/bbs/Hsinchu/M.1596338871.A.E81.html
[問題] 請推薦水電（水溫不穩）,Sun Aug  2 13:05:04 2020,29,medium,生活,0.27586206896551724,0.7241379310344828,0.0,27.586206896551722,https://www.ptt.cc/bbs/Hsinchu/M.1596344706.A.EA4.html
[問題] 新莊街要增設紅綠燈了嗎？,Thu Jul 30 20:50:38 2020,53,medium,生活,0.4716981132075472,0.4716981132075472,0.05660377358490566,41.509433962264154,https://www.ptt.cc/bbs/Hsinchu/M.1596113440.A.41D.html
[問題] 新竹農遊券使用,Fri Jul 31 00:34:02 2020,25,good,生活,0.6,0.4,0.0,60.0,https://www.ptt.cc/bbs/Hsinchu/M.1596126844.A.C6B.html
[救援]  東光陸橋旁新竹監理所旁一隻小貓,Wed Jul 29 18:43:11 2020,31,good,生活,0.5483870967741935,0.45161290322580644,0.0,54.83870967741935,https://www.ptt.cc/bbs/Hsinchu/M.1596019393.A.83C.html
[討論] 竹科靜心湖到底是怎樣,Wed Jul 29 20:13:44 2020,36,good,生活,0.5833333333333334,0.4166666666666667,0.0,58.333333333333336,https://www.ptt.cc/bbs/Hsinchu/M.1596024826.A.2C3.html
[問題] 民族路上碩X機車行評價,Tue Jul 28 20:37:41 2020,32,medium,生活,0.25,0.75,0.0,25.0,https://www.ptt.cc/bbs/Hsinchu/M.1595939863.A.7FE.html
[問題] 新竹市有好吃的豬腳飯嗎？,Tue Jul 28 10:10:31 2020,37,medium,生活,0.4594594594594595,0.5135135135135135,0.02702702702702703,43.24324324324324,https://www.ptt.cc/bbs/Hsinchu/M.1595902234.A.9DB.html
[問題] 喜來登飯店附近美食,Mon Jul 27 18:13:12 2020,52,good,生活,0.7884615384615384,0.21153846153846154,0.0,78.84615384615384,https://www.ptt.cc/bbs/Hsinchu/M.1595844794.A.62A.html
[情報]新竹客庄旅遊券使用地點,Sun Jul 26 16:50:35 2020,39,good,生活,0.7692307692307693,0.23076923076923078,0.0,76.92307692307692,https://www.ptt.cc/bbs/Hsinchu/M.1595753437.A.FB0.html
[問題] 金山街的燒焦味是什麼?,Sun Jul 26 19:20:11 2020,44,good,生活,0.6590909090909091,0.3409090909090909,0.0,65.9090909090909,https://www.ptt.cc/bbs/Hsinchu/M.1595762413.A.ED3.html
[問題] 農遊券,Sat Jul 25 22:37:56 2020,28,good,生活,0.7142857142857143,0.25,0.03571428571428571,67.85714285714286,https://www.ptt.cc/bbs/Hsinchu/M.1595687878.A.F8C.html
[遊記] 關新路日光公園，白天夜晚放電好地方,Sun Jul 26 00:17:24 2020,43,good,生活,0.5813953488372093,0.3488372093023256,0.06976744186046512,51.16279069767442,https://www.ptt.cc/bbs/Hsinchu/M.1595693850.A.FA4.html
[問題] 基礎英文成人班,Sun Jul 26 10:07:47 2020,29,good,生活,0.6206896551724138,0.3793103448275862,0.0,62.06896551724138,https://www.ptt.cc/bbs/Hsinchu/M.1595729269.A.150.html
[問題] 請問現在巨城人多嗎,Sat Jul 25 16:18:01 2020,43,good,生活,0.627906976744186,0.37209302325581395,0.0,62.7906976744186,https://www.ptt.cc/bbs/Hsinchu/M.1595665083.A.BEB.html
[問題] 請推薦竹北不限時餐廳,Fri Jul 24 06:52:50 2020,23,good,生活,0.6521739130434783,0.34782608695652173,0.0,65.21739130434783,https://www.ptt.cc/bbs/Hsinchu/M.1595544772.A.398.html
"[問題] 稻田看到狗狗三姐妹,怎樣幫助他們被領養?",Fri Jul 24 10:00:25 2020,32,good,生活,0.59375,0.40625,0.0,59.375,https://www.ptt.cc/bbs/Hsinchu/M.1595556029.A.BF3.html
[食記] 新莊街滝禾製麵所，常客滿的日風拉麵店,Fri Jul 24 13:55:24 2020,22,good,生活,0.6363636363636364,0.36363636363636365,0.0,63.63636363636363,https://www.ptt.cc/bbs/Hsinchu/M.1595570129.A.849.html
[問題] 鮮下手的厲害程度,Fri Jul 24 15:58:31 2020,58,medium,生活,0.39655172413793105,0.5344827586206896,0.06896551724137931,32.758620689655174,https://www.ptt.cc/bbs/Hsinchu/M.1595577513.A.BC2.html
[問題] 打掉門檻小工程,Thu Jul 23 09:39:59 2020,30,medium,生活,0.3,0.6,0.1,20.0,https://www.ptt.cc/bbs/Hsinchu/M.1595468401.A.FD2.html
[問題] 關於新竹火車站附近停機車,Wed Jul 22 22:14:05 2020,29,good,生活,0.7241379310344828,0.27586206896551724,0.0,72.41379310344827,https://www.ptt.cc/bbs/Hsinchu/M.1595427247.A.96A.html
[食記] 竹北小吃 古早味香氣四溢 黑皮驊魯肉飯,Wed Jul 22 23:54:42 2020,34,good,生活,0.6470588235294118,0.3235294117647059,0.029411764705882353,61.76470588235294,https://www.ptt.cc/bbs/Hsinchu/M.1595433284.A.DB3.html
[問題] 不騎車開車如何從交大到好市多？,Thu Jul 23 00:21:04 2020,59,good,生活,0.559322033898305,0.423728813559322,0.01694915254237288,54.23728813559322,https://www.ptt.cc/bbs/Hsinchu/M.1595434866.A.70B.html
[問題] 性別友善店家,Wed Jul 22 09:28:28 2020,80,medium,生活,0.325,0.6,0.075,25.0,https://www.ptt.cc/bbs/Hsinchu/M.1595381310.A.708.html
[問題] 楊新路的新埔鎮農會,Mon Jul 20 22:39:37 2020,38,good,生活,0.6842105263157895,0.3157894736842105,0.0,68.42105263157895,https://www.ptt.cc/bbs/Hsinchu/M.1595255979.A.87D.html
Re: [徵求] 推薦新竹市拉麵,Tue Jul 21 14:14:19 2020,131,medium,生活,0.4580152671755725,0.5419847328244275,0.0,45.80152671755725,https://www.ptt.cc/bbs/Hsinchu/M.1595312062.A.85A.html
[問題] 新竹禮盒推薦,Mon Jul 20 16:54:38 2020,27,good,生活,0.7407407407407407,0.25925925925925924,0.0,74.07407407407408,https://www.ptt.cc/bbs/Hsinchu/M.1595235280.A.78F.html
[分享] 過振興南大路口真的要小心,Mon Jul 20 17:54:10 2020,49,medium,生活,0.3877551020408163,0.5918367346938775,0.02040816326530612,36.734693877551024,https://www.ptt.cc/bbs/Hsinchu/M.1595238852.A.56A.html
[問題] 租屋處機車油門線被剪,Sun Jul 19 17:59:25 2020,49,medium,生活,0.3469387755102041,0.6326530612244898,0.02040816326530612,32.6530612244898,https://www.ptt.cc/bbs/Hsinchu/M.1595152767.A.302.html
[問題] 社區大廳及公設休閒區冷氣使用規則??,Sun Jul 19 23:35:19 2020,74,medium,生活,0.36486486486486486,0.6081081081081081,0.02702702702702703,33.78378378378378,https://www.ptt.cc/bbs/Hsinchu/M.1595172921.A.F73.html
[問題] 竹北的產後護理之家,Thu Jul 16 15:25:57 2020,58,good,生活,0.5517241379310345,0.4482758620689655,0.0,55.172413793103445,https://www.ptt.cc/bbs/Hsinchu/M.1594884359.A.F1B.html
[問題] 餐廳推薦,Thu Jul 16 19:08:07 2020,51,good,生活,0.7450980392156863,0.2549019607843137,0.0,74.50980392156863,https://www.ptt.cc/bbs/Hsinchu/M.1594897689.A.018.html
[食記] 好鵝鵝肉 就真的好吃啊,Thu Jul 16 14:05:26 2020,28,medium,生活,0.39285714285714285,0.5714285714285714,0.03571428571428571,35.714285714285715,https://www.ptt.cc/bbs/Hsinchu/M.1594879529.A.FB4.html
[問題] 壽司郎現場排隊?,Wed Jul 15 02:36:04 2020,60,good,生活,0.5666666666666667,0.4166666666666667,0.016666666666666666,55.0,https://www.ptt.cc/bbs/Hsinchu/M.1594751766.A.38F.html
[問題] 寶山路噪音問題,Tue Jul 14 10:06:53 2020,22,medium,生活,0.3181818181818182,0.6818181818181818,0.0,31.818181818181817,https://www.ptt.cc/bbs/Hsinchu/M.1594692416.A.00A.html
[問題] 路上撿到鳥,Tue Jul 14 10:38:14 2020,28,medium,生活,0.42857142857142855,0.5714285714285714,0.0,42.857142857142854,https://www.ptt.cc/bbs/Hsinchu/M.1594694296.A.231.html
[問題] 國賓飯店附近美食,Tue Jul 14 15:23:34 2020,58,good,生活,0.7068965517241379,0.29310344827586204,0.0,70.6896551724138,https://www.ptt.cc/bbs/Hsinchu/M.1594711416.A.BDB.html
[問題] 新竹巨城小米,Tue Jul 14 19:23:35 2020,26,medium,生活,0.34615384615384615,0.6153846153846154,0.038461538461538464,30.76923076923077,https://www.ptt.cc/bbs/Hsinchu/M.1594725817.A.100.html
[新聞] 幼園師拿科技海綿清臉 童皮膚紅腫,Mon Jul 13 18:45:40 2020,43,good,生活,0.6511627906976745,0.32558139534883723,0.023255813953488372,62.7906976744186,https://www.ptt.cc/bbs/Hsinchu/M.1594637143.A.9AF.html
[問題] 求推薦新竹縣市吃到飽,Mon Jul 13 21:16:55 2020,47,medium,生活,0.3191489361702128,0.6808510638297872,0.0,31.914893617021278,https://www.ptt.cc/bbs/Hsinchu/M.1594646217.A.B92.html
[問題] 請問新竹推薦購買枕頭的店家,Tue Jul 14 00:13:15 2020,28,good,生活,0.6428571428571429,0.35714285714285715,0.0,64.28571428571429,https://www.ptt.cc/bbs/Hsinchu/M.1594656803.A.19B.html
[問題] 有火鍋料可以換菜的小火鍋嗎,Sun Jul 12 18:08:28 2020,52,good,生活,0.8461538461538461,0.15384615384615385,0.0,84.61538461538461,https://www.ptt.cc/bbs/Hsinchu/M.1594548510.A.7E5.html
[問題] 在新竹火車站拿擴音器宣傳理念的人,Sun Jul 12 21:42:04 2020,36,good,生活,0.5555555555555556,0.4444444444444444,0.0,55.55555555555556,https://www.ptt.cc/bbs/Hsinchu/M.1594561328.A.8AC.html
[新聞] 竹北夜市烤肉9串440元！2正妹愣慘,Sat Jul 11 21:34:53 2020,64,good,生活,0.609375,0.375,0.015625,59.375,https://www.ptt.cc/bbs/Hsinchu/M.1594474497.A.0C2.html
[問題] 新竹室內地板常常會有沙子,Sat Jul 11 00:33:42 2020,30,good,生活,0.5333333333333333,0.4666666666666667,0.0,53.333333333333336,https://www.ptt.cc/bbs/Hsinchu/M.1594398824.A.185.html
[問題] 學自由潛水的店家,Sat Jul 11 12:47:42 2020,26,good,生活,0.8461538461538461,0.15384615384615385,0.0,84.61538461538461,https://www.ptt.cc/bbs/Hsinchu/M.1594442864.A.2AA.html
[問題] 有推薦的夏令營課程嗎,Sat Jul 11 13:23:46 2020,23,medium,生活,0.34782608695652173,0.6086956521739131,0.043478260869565216,30.434782608695652,https://www.ptt.cc/bbs/Hsinchu/M.1594445028.A.F76.html
[問題] 新竹縣市婦產科推薦,Thu Jul  9 13:28:08 2020,30,good,生活,0.6666666666666666,0.3333333333333333,0.0,66.66666666666667,https://www.ptt.cc/bbs/Hsinchu/M.1594272490.A.C33.html
[廣宣] 新竹市大神燒肉.夜食（推文送肉）,Thu Jul  9 15:04:52 2020,178,good,生活,0.9101123595505618,0.0898876404494382,0.0,91.01123595505618,https://www.ptt.cc/bbs/Hsinchu/M.1594278294.A.6AB.html
[問題] 在新竹騎emoving夠用嗎,Wed Jul  8 18:21:45 2020,108,medium,生活,0.3888888888888889,0.5833333333333334,0.027777777777777776,36.111111111111114,https://www.ptt.cc/bbs/Hsinchu/M.1594203708.A.DD3.html
[問題] 請推薦骨科醫師分-髖關節,Wed Jul  8 18:28:05 2020,45,medium,生活,0.08888888888888889,0.9111111111111111,0.0,8.88888888888889,https://www.ptt.cc/bbs/Hsinchu/M.1594204087.A.198.html
[問題] 滷東滷西 怎麼不見了,Wed Jul  8 20:36:25 2020,42,good,生活,0.6666666666666666,0.3333333333333333,0.0,66.66666666666667,https://www.ptt.cc/bbs/Hsinchu/M.1594211798.A.710.html
[問題] 新竹-台北國道客運平日路況詢問,Tue Jul  7 14:57:40 2020,33,medium,生活,0.30303030303030304,0.696969696969697,0.0,30.303030303030305,https://www.ptt.cc/bbs/Hsinchu/M.1594105062.A.477.html
[問題] 光復路&金山路美食,Tue Jul  7 16:26:05 2020,47,good,生活,0.6595744680851063,0.3404255319148936,0.0,65.95744680851064,https://www.ptt.cc/bbs/Hsinchu/M.1594110367.A.E62.html
[問題] 竹東長春路三段開罰單,Tue Jul  7 18:50:20 2020,34,medium,生活,0.3235294117647059,0.5294117647058824,0.14705882352941177,17.647058823529413,https://www.ptt.cc/bbs/Hsinchu/M.1594119022.A.227.html
[問題] 請問新竹哪裡有賣烘好的咖啡豆?,Tue Jul  7 21:48:34 2020,87,good,生活,0.735632183908046,0.26436781609195403,0.0,73.5632183908046,https://www.ptt.cc/bbs/Hsinchu/M.1594129716.A.583.html
[問題]  後站南大路的房子,Sun Jul  5 22:44:06 2020,139,medium,生活,0.38848920863309355,0.60431654676259,0.007194244604316547,38.1294964028777,https://www.ptt.cc/bbs/Hsinchu/M.1593960248.A.E2A.html
[問題] 污水下水道馬桶塞住怎麼處理,Sun Jul  5 14:00:09 2020,44,medium,生活,0.22727272727272727,0.7727272727272727,0.0,22.727272727272727,https://www.ptt.cc/bbs/Hsinchu/M.1593928811.A.47C.html
[救援] 竹北貓咪救援,Sat Jul  4 19:13:18 2020,25,good,生活,0.8,0.2,0.0,80.0,https://www.ptt.cc/bbs/Hsinchu/M.1593861200.A.634.html
[問題] 竹北夜市和假日花市,Fri Jul  3 23:52:33 2020,25,good,生活,0.64,0.36,0.0,64.0,https://www.ptt.cc/bbs/Hsinchu/M.1593791556.A.28E.html
[問題] 哪裡野狗比較多的地點？,Thu Jul  2 23:35:55 2020,30,bad,生活,0.13333333333333333,0.43333333333333335,0.43333333333333335,-30.0,https://www.ptt.cc/bbs/Hsinchu/M.1593704157.A.9A0.html
[食記] 東門市場鮮蚵大腸麵線 享初食堂東門店,Fri Jul  3 12:44:41 2020,29,medium,生活,0.4827586206896552,0.4827586206896552,0.034482758620689655,44.827586206896555,https://www.ptt.cc/bbs/Hsinchu/M.1593751485.A.8D1.html
[問題] 請推薦精神科門診或心理治療,Thu Jul  2 20:38:15 2020,21,medium,生活,0.42857142857142855,0.5714285714285714,0.0,42.857142857142854,https://www.ptt.cc/bbs/Hsinchu/M.1593693497.A.722.html
[分享] 左鎮芒果 購買方式,Thu Jul  2 23:12:50 2020,64,medium,生活,0.4375,0.5625,0.0,43.75,https://www.ptt.cc/bbs/Hsinchu/M.1593702773.A.18F.html
[新聞] 新竹擬納「智慧交控系統」 盼改善交通壅塞,Wed Jul  1 23:59:45 2020,61,medium,生活,0.39344262295081966,0.5573770491803278,0.04918032786885246,34.42622950819672,https://www.ptt.cc/bbs/Hsinchu/M.1593619188.A.255.html
[問題] 市區購買新機車的車行推薦？,Thu Jul  2 00:30:52 2020,26,medium,生活,0.4230769230769231,0.5769230769230769,0.0,42.30769230769231,https://www.ptt.cc/bbs/Hsinchu/M.1593621054.A.D7A.html
[問題] 請問新竹有推薦的預售屋家電團購,Thu Jul  2 10:22:26 2020,32,good,生活,0.5625,0.4375,0.0,56.25,https://www.ptt.cc/bbs/Hsinchu/M.1593656548.A.897.html
[問題] 鹿角蕨上板(竹北或新竹市),Thu Jul  2 11:46:28 2020,22,medium,生活,0.4090909090909091,0.5909090909090909,0.0,40.90909090909091,https://www.ptt.cc/bbs/Hsinchu/M.1593661591.A.6AD.html
[問題] 請問新竹火車站怎麼去科學園區?,Tue Jun 30 21:42:14 2020,57,good,生活,0.5964912280701754,0.40350877192982454,0.0,59.64912280701754,https://www.ptt.cc/bbs/Hsinchu/M.1593524539.A.280.html
[問題] 好吃的豆乳雞翅,Mon Jun 29 23:57:55 2020,28,good,生活,0.75,0.25,0.0,75.0,https://www.ptt.cc/bbs/Hsinchu/M.1593446278.A.85F.html
[問題] 竹北竹市生活工作通勤,Tue Jun 30 11:07:18 2020,95,medium,生活,0.28421052631578947,0.7052631578947368,0.010526315789473684,27.36842105263158,https://www.ptt.cc/bbs/Hsinchu/M.1593486440.A.169.html
[問題] 竹北住宅有小小蜂窩,Tue Jun 30 13:37:51 2020,22,medium,生活,0.3181818181818182,0.6818181818181818,0.0,31.818181818181817,https://www.ptt.cc/bbs/Hsinchu/M.1593495473.A.13C.html
Re: [問題] 竹北竹市生活工作通勤,Tue Jun 30 15:43:37 2020,23,medium,生活,0.43478260869565216,0.5217391304347826,0.043478260869565216,39.130434782608695,https://www.ptt.cc/bbs/Hsinchu/M.1593503019.A.FA7.html
[問題] 整盒成人口罩購買地,Mon Jun 29 20:57:30 2020,21,good,生活,0.6666666666666666,0.3333333333333333,0.0,66.66666666666667,https://www.ptt.cc/bbs/Hsinchu/M.1593435513.A.DE0.html
[新聞]   新竹竹北市29日辦「送肉粽」時間、路線,Mon Jun 29 01:18:43 2020,53,bad,生活,0.22641509433962265,0.4716981132075472,0.3018867924528302,-7.547169811320755,https://www.ptt.cc/bbs/Hsinchu/M.1593364725.A.67A.html
[問題] 竹北有好吃的南部粽嗎？,Mon Jun 29 13:15:10 2020,76,medium,生活,0.4605263157894737,0.5131578947368421,0.02631578947368421,43.421052631578945,https://www.ptt.cc/bbs/Hsinchu/M.1593407712.A.8BE.html
[問題] 新竹練習開車的地方,Sun Jun 28 21:48:04 2020,27,good,生活,0.6666666666666666,0.3333333333333333,0.0,66.66666666666667,https://www.ptt.cc/bbs/Hsinchu/M.1593352086.A.A75.html
[問題] 請推薦新竹地區高一 數學 物理 及英文補,Sat Jun 27 22:13:35 2020,33,medium,生活,0.2727272727272727,0.7272727272727273,0.0,27.272727272727273,https://www.ptt.cc/bbs/Hsinchu/M.1593267217.A.0DD.html
[領養] 苗栗幼犬米克斯七隻 可於竹北接狗,Sat Jun 27 00:59:49 2020,22,good,生活,0.9545454545454546,0.045454545454545456,0.0,95.45454545454545,https://www.ptt.cc/bbs/Hsinchu/M.1593190792.A.B43.html
[問題] 喜來登豐邑buffet ,Sat Jun 27 16:49:53 2020,32,medium,生活,0.375,0.625,0.0,37.5,https://www.ptt.cc/bbs/Hsinchu/M.1593247795.A.B41.html
[問題] 路邊這樣蛇籠設施合理嗎?,Sat Jun 27 00:18:34 2020,23,medium,生活,0.391304347826087,0.6086956521739131,0.0,39.130434782608695,https://www.ptt.cc/bbs/Hsinchu/M.1593188319.A.919.html
[情報] 東南街拖吊違停機車,Thu Jun 25 16:36:13 2020,45,medium,生活,0.5111111111111111,0.4666666666666667,0.022222222222222223,48.888888888888886,https://www.ptt.cc/bbs/Hsinchu/M.1593074175.A.660.html
[問題] 新竹縣市平價傢俱,Thu Jun 25 01:29:04 2020,49,medium,生活,0.4489795918367347,0.5510204081632653,0.0,44.89795918367347,https://www.ptt.cc/bbs/Hsinchu/M.1593019746.A.49A.html
